image_path,url,label
images_train\phishing\43.134.167.94-ae3c5ba4892ec292.png,http://43.134.167.94/v3/signin/identifier?dsh=S1644497512:1679902851319012&amp;followup=https://accounts.google.com/?&amp;ifkv=AQMjQ7RMsFkRvNgg21Bj3gPjz8WvNLx0aBGrElaEqy1YJ7nQlc4vgFH0SYfUpPgbKwiNy9-eMnD2&amp;passive=1209600&amp;xrealip=107.178.200.225&amp;continue=https://accounts.google.com/?&amp;xrealip=80.255.7.107&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQMjQ7T4hIow-bSb8gcj0AiCwMT-fMmvIx8nxFhujLFp1Ieib8hmiYJEg7xqDjgoHvuoktydeqmIPw,phishing
images_train\phishing\is.gd-6e5d6b813195721c.png,https://is.gd/TfMpOJ,phishing
images_train\phishing\pub-f03b29fe78324d6c9841823a156a36b4.r2.dev-c0b6a061aea5e414.png,http://pub-f03b29fe78324d6c9841823a156a36b4.r2.dev/share.html,phishing
images_train\phishing\sites.google.com-c69106d0a1d1d0d5.png,https://sites.google.com/view/gw5y/home,phishing
images_train\phishing\ipfs.io-fd542a33b6916bf3.png,https://ipfs.io/ipfs/QmUxNxoBaCA4cjhN4gCi1rt35wxof5RtJ64svo3YpsyWuL,phishing
images_train\phishing\43.159.39.69-73c7e6f99a77688b.png,http://43.159.39.69/InteractiveLogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;passive=1209600&amp;ifkv=AWnogHem6JXsfI3I9GTbq2PtjQew0k8G55g-QUjTxUhcXrNI5Dbry5BB-B5zi9pDC1IBJ5EJ9nEX,phishing
images_train\phishing\loginacconunt801.wixsite.com-afb2ae530d6a1021.png,https://loginacconunt801.wixsite.com/my-site-4,phishing
images_train\phishing\docs.google.com-bd952c9d9b5b8038.png,https://docs.google.com/presentation/d/e/2PACX-1vQnQcd5WBkfbYkEyRJgdKrR7Sfuy1BC8ILwj2YYlUwgVMza5FfxUgAFTVUkt4DMREDRciYKsHju5IL7/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,phishing
images_train\phishing\sites.google.com-21be299650773710.png,https://sites.google.com/view/invoice-payment-pdf/home,phishing
images_train\phishing\accd4nyvl2pc0v9-1320008508.cos.sa-saopaulo.myqcloud.com-2e1fe39ddf6658ec.png,https://accd4nyvl2pc0v9-1320008508.cos.sa-saopaulo.myqcloud.com/accd4nyvl2pc0v9.html,phishing
images_train\phishing\keepo.io-aa63f02a86f93477.png,https://keepo.io/loginaccount/,phishing
images_train\phishing\www.surveymonkey.com-1b92d01c0017635c.png,https://www.surveymonkey.com/r/ZNL29Y5,phishing
images_train\phishing\sites.google.com-e373df96cf715f67.png,https://sites.google.com/view/exudoswallet,phishing
images_train\phishing\gunbrokeruserlogincustomerhelpcare.weebly.com-1a2a5fab4e96a9c6.png,https://gunbrokeruserlogincustomerhelpcare.weebly.com/,phishing
images_train\phishing\login-microshareddriveil90ulkiyyggf78676677652332458il.microsoft-project.workers.dev-70e7bb32032afae9.png,https://login-microshareddriveil90ulkiyyggf78676677652332458il.microsoft-project.workers.dev,phishing
images_train\phishing\pub-9f884b1d186548eea381cab00a0f702c.r2.dev-3439019066416049.png,http://pub-9f884b1d186548eea381cab00a0f702c.r2.dev/emailverification.html,phishing
images_train\phishing\tinyurl.com-61d8bbd79cb855a4.png,http://tinyurl.com/49mpnp4u?ebz=hxi5ncOXZN,phishing
images_train\phishing\sites.google.com-962e3cfb335727fd.png,https://sites.google.com/view/buda-com/in%C3%ADcio,phishing
images_train\phishing\43.156.237.181-e260372af76669b8.png,http://43.156.237.181/InteractiveLogin?amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.181&amp;passive=1209600&amp;xrealip=185.194.93.13&amp;ifkv=AQMjQ7Tf5pkk9PvI12bC2eFVFnosqW9ovHtiLjfMzEI-z7nDsFBa4enaSNv_8sHH-Anbh3feSCxL,phishing
images_train\phishing\ipfs.io-d98e128b9177efc8.png,https://ipfs.io/ipfs/QmRbASuj6h6NtELiwAmGUXggcpNgA2h4xHr5F8hgxioQ3g,phishing
images_train\phishing\www.cakeresume.com-09d032c6a502ae64.png,https://www.cakeresume.com/s--pWtEJjsKaijZiCxj0LZGiQ--/ross-e9bd34,phishing
images_train\phishing\pub-879dfae7067b41799a1f30a5d0d62a22.r2.dev-4d748269e8fa319e.png,https://pub-879dfae7067b41799a1f30a5d0d62a22.r2.dev/1Sharepointfile.html?sharepoint.com-id=3f8ac9c1-04e5-b51d-f77c-c868c9dcc36c&amp;username=&amp;wa=wsignin1.0&amp;wtrealm=urn%3afederation%3aMicrosoftOnline&amp;wct,phishing
images_train\phishing\hm.ru-786fc5d9e8561fec.png,https://hm.ru/jozCyU,phishing
images_train\phishing\pub-eeea8d43d69b425aac2140009ecbbac5.r2.dev-af4288a90a6b5bea.png,https://pub-eeea8d43d69b425aac2140009ecbbac5.r2.dev/icann-orndblk/st-or-hom.html,phishing
images_train\phishing\9p3dv6hxx90-1324839608.cos.ap-jakarta.myqcloud.com-8454dc6cfd30130a.png,https://9p3dv6hxx90-1324839608.cos.ap-jakarta.myqcloud.com/9p3dv6hxx90.html,phishing
images_train\phishing\43.128.92.128-3fdc199f75558531.png,http://43.128.92.128/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.238.53&amp;ifkv=AWnogHeFheVw5rxe7-Nf43fEniF2sgooLFWkUZ6fc-5U6TMqAwcUINyi-oanzLqyWzjbCBFiPzbWOA,phishing
images_train\phishing\lnkd.in-a1405ace8481307a.png,https://lnkd.in/eA2FeD3Z,phishing
images_train\phishing\sign-in-att-103602.weeblysite.com-d6cef97d26de4dba.png,https://sign-in-att-103602.weeblysite.com/,phishing
images_train\phishing\e34brhmg1g-1324839608.cos.na-siliconvalley.myqcloud.com-e045b7c5e4332397.png,https://e34brhmg1g-1324839608.cos.na-siliconvalley.myqcloud.com/e34brhmg1g.html,phishing
images_train\phishing\4710463d43910.bonactech.com-6a62c9243c1956cd.png,http://4710463d43910.bonactech.com/#ZFhObGNrQmtiMjFoYVc0dWRHeGs,phishing
images_train\phishing\21stcenturyequipmentllc.myportfolio.com-0610945ec58935ca.png,https://21stcenturyequipmentllc.myportfolio.com/,phishing
images_train\phishing\ipfs.io-a14c43dab442761e.png,https://ipfs.io/ipfs/QmabQo6kg75UocQmwW2mmCUEoDVex9EMKPejcc79FN5xdW,phishing
images_train\phishing\attlogin.godaddysites.com-a56563185e788b16.png,https://attlogin.godaddysites.com/,phishing
images_train\phishing\43.134.167.94-92601a65d8f17243.png,http://43.134.167.94/v3/signin/identifier?amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=ASKXGp1ZiNwxxrypwK3oVh2USRV3qCA57fwOdms41QNepWjqiCbijZCwi917UJXNOsqORngDOIXKdQ&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.232.242&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=ASKXGp36-uvHazuXtuiHHgbgg_5uU5Y6rQujqByQkW_JjZMmTtJURntWvIERL44pL-ZbHm1XQsmncw&dsh=S470636929%3A1706112190958806,phishing
images_train\phishing\49.51.43.12-54f533768bda2508.png,http://49.51.43.12/InteractiveLogin?continue=https://accounts.google.com/&amp;followup=https://accounts.google.com/&amp;passive=1209600&amp;ifkv=ASKXGp36_CB8HzfrpuLLHTVjXxiUGDwO6Tj8yz4QrsaGyc3I4H4G7NxTTQJtpw0j07g9O5T5Tx4uyQ,phishing
images_train\phishing\depauluniversitychicago.ukit.me-664dd77119365548.png,https://depauluniversitychicago.ukit.me/,phishing
images_train\phishing\h5v5jsrf2zipkph-1320008508.cos.na-ashburn.myqcloud.com-817c1b4f3231cca4.png,https://h5v5jsrf2zipkph-1320008508.cos.na-ashburn.myqcloud.com/h5v5jsrf2zipkph.html,phishing
images_train\phishing\instagram-clone-wine.vercel.app-446b4bb996016d62.png,https://instagram-clone-wine.vercel.app/login,phishing
images_train\phishing\sign-in-109087.weeblysite.com-c35afb306f93c7d6.png,https://sign-in-109087.weeblysite.com/,phishing
images_train\phishing\sites.google.com-779f00a30e536e81.png,https://sites.google.com/view/messageriehtlmxccvsdfvf/accueil,phishing
images_train\phishing\43.156.0.130-f10baad8e904bb10.png,http://43.156.0.130/v3/signin/identifier?dsh=S1309563212:1679199228051752&amp;followup=https://accounts.google.com/&amp;ifkv=AWnogHfrcMjMJOA5-x4JjU2A_H62FL5Ipip8qUn0FfsVqhu1vrUBPxBl4JpnqCjPGKNrTfaShVnNJQ&amp;passive=1209600&amp;continue=https://accounts.google.com/&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AWnogHe_7k5J-mCP1nmIpeWcoE1EU7fmHWzVAmbnHRGmFfGAsBIcB2ByaWeZAk2ijCAGPoYwpCSl,phishing
images_train\phishing\demo3.cloudwp.dev-b6a072a31fc02e2b.png,https://demo3.cloudwp.dev/trial-2y94w1y4/wp-admin/maint/MetaMask/_mask/w.php?p=593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869as593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869am593a869a0880cbba64ae&amp;593a869a0880cbba64ae9e06c35576e7=593a869a,phishing
images_train\phishing\x.gd-cfbef1b559989a89.png,https://x.gd/5z9KG,phishing
images_train\phishing\t.co-5e774d1583a7f60b.png,https://t.co/R3rYYodeqo?zmdtQH,phishing
images_train\phishing\qrco.de-9834388366ec7089.png,https://qrco.de/bepafC,phishing
images_train\phishing\storage.cloud.google.com-33aec7517c60bbc4.png,https://storage.cloud.google.com/maintainancecomponeta.appspot.com/myautoindex.html#@yorku.ca,phishing
images_train\phishing\sign-in-att-106508.weeblysite.com-a31a201ad6ab180c.png,https://sign-in-att-106508.weeblysite.com/,phishing
images_train\phishing\tecmachine.com.br-7659141baf9a08c1.png,http://tecmachine.com.br/data/api/conta.stone.com.br/login1/,phishing
images_train\phishing\vyung3.wixsite.com-e0b924e047857359.png,https://vyung3.wixsite.com/my-site-2,phishing
images_train\phishing\ywrbkp29oz3xru2-1320498057.cos.eu-frankfurt.myqcloud.com-c5beb62078121768.png,https://ywrbkp29oz3xru2-1320498057.cos.eu-frankfurt.myqcloud.com/ywrbkp29oz3xru2.html,phishing
images_train\phishing\43.156.75.220-1c6fc7edb4ae315f.png,http://43.156.75.220/ServiceLogin?passive=1209600&amp;continue=https://accounts.google.com/?&amp;xrealip=35.203.255.107&amp;followup=https://accounts.google.com/?&amp;xrealip=35.203.255.107,phishing
images_train\phishing\sites.google.com-38dde6d86f1500bc.png,https://sites.google.com/view/fghjkjhgfdewwe/halaman-muka,phishing
images_train\phishing\43.134.167.94-7edffc5544d2da4a.png,http://43.134.167.94/v3/signin/identifier?dsh=S1091449140%3A1679918426253774&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AQMjQ7QDR-LHQjSL2Z-YgH2NMBOBiI3nQoIn0p3EH4ljipZT5fm3YlQ336eq621DR5DWmPWhKGmm&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.238.60&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7Re4NYKf9Z-h7hIXeWDyWCKjibxBQTawjghvKb1OTixgPx7e46HEoMIZC1WYFqSKqTQyDcl,phishing
images_train\phishing\is.gd-9f68ada556ad60ec.png,https://is.gd/7pj8yn,phishing
images_train\phishing\flxerros2.firebaseapp.com-8bbb58dff7657d98.png,https://flxerros2.firebaseapp.com/,phishing
images_train\phishing\sites.google.com-99683be064fa28b8.png,https://sites.google.com/view/sofrmat3/,phishing
images_train\phishing\jatialeo.lt.emlnk.com-93d3a93d618c9aec.png,https://jatialeo.lt.emlnk.com/Prod/link-tracker?notrack=1&redirectUrl=aHR0cHMlM0ElMkYlMkZjbG91ZGZsYXJlLWlwZnMuY29tJTJGaXBmcyUyRmJhZnliZWliNHZlZG9wMzdxazNkanJ2NXh5Z2tsem42d3A1Y3pqdW53ejVnc3hiNG80YmF3eHloZ3NtJTJG&sig=CokmtiZGkJdEjC39CCEsktxYJoF4YGHuHwQgqgwpdRUh&iat=1710708292&a=%7C%7C612958516%7C%7C&account=jatialeo%2Eactivehosted%2Ecom&email=%2FBrIBIAkTjn67w3IUauTpUlJYVTbr5Plo6Rs2ppJlxPbXw%3D%3D%3A9zXDcDW3E4z0knQ%2BBgiMb1wlukfRTohR&s=909549ac0f1bd44f2c22a338bae2b265&i=1A3A0A1#urs.gassmann@helveticus.com,phishing
images_train\phishing\www.adsensecustomsearchads.com-d4a1602c72422974.png,"https://www.adsensecustomsearchads.com/afs/ads?adsafe=low&adtest=off&psid=2004611367&channel=exp-0051,auxa-control-1,2722368&client=dp-sedo85_3ph&r=m&hl=fr&ivt=0&rpbu=https://lastcowboyengineer.cloud/caf/?ses=Y3JlPTE3MDk3NDczODAmdGNpZD1sYXN0Y293Ym95ZW5naW5lZXIuY2xvdWQ2NWU4YWNiNDk4YjA3Ni45OTU1NDA5MiZ0YXNrPXNlYXJjaCZkb21haW49bGFzdGNvd2JveWVuZ2luZWVyLmNsb3VkJmFfaWQ9MyZzZXNzaW9uPTY1dGdsN3Z2aFpKQUJGQU04SjNf&type=3&uiopt=true&swp=as-drid-2463331630196945&oe=UTF-8&ie=UTF-8&fexp=21404,17300002,17301383,17301418,17301431,17301433,17301436,71847096&client_gdprApplies=1&format=r6%7Cs&nocache=5231709747381053&num=0&output=afd_ads&domain_name=lastcowboyengineer.cloud&v=3&bsl=8&pac=2&u_his=2&u_tz=60&dt=1709747381072&u_w=800&u_h=600&biw=1920&bih=1080&psw=1920&psh=1029&frm=0&uio=--&cont=rb-default&drt=0&jsid=caf&jsv=610814804&rurl=https://lastcowboyengineer.cloud/wp-content/plugins/file-manager-advanced/application/library/themes/wptlight/login/ologin.php&referer=https://t.co/",phishing
images_train\phishing\43.134.191.197-52e3276d1ff38bbd.png,http://43.134.191.197/v3/signin/identifier?dsh=S-1207754107:1679484558768592&amp;followup=https://accounts.google.com/?&amp;ifkv=AWnogHceRTLJMYRlYCUGZVFUP54OZtQJsMJ0IGHEJQ2_PJf2IGUzfjLYEBurUv_7Gf1G7i22FVMt-w&amp;passive=1209600&amp;xrealip=107.178.236.2&amp;continue=https://accounts.google.com/?&amp;xrealip=217.114.215.131&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AWnogHeQjyPgTFZyObnqJNr6eqcdubnjyyaH_UH8u2Pl0EKntITxfaQ0F2GTEFwyAWX6rwhEmGrW6w,phishing
images_train\phishing\more-space.clicketcloud.com-9f1cd3f955dbfc57.png,https://more-space.clicketcloud.com/limaclik.php,phishing
images_train\phishing\login-maile-8f5b.18462.workers.dev-9dc9fd8d2d3dec50.png,https://login-maile-8f5b.18462.workers.dev/,phishing
images_train\phishing\tinyurl.com-fd280042f64a12bc.png,https://tinyurl.com/suxyeqq919sj,phishing
images_train\phishing\43.128.92.128-fd309b792bdeecc0.png,http://43.128.92.128/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.200.235&amp;ifkv=AQMjQ7Szs9hoqgPLN_hOT_stv09uVK-aFuEdVsPy1BItH6vtATg4ApKK_gaRPJB_mx8eNWFsxjxn,phishing
images_train\phishing\webmailfree3.ukit.me-7ee73badbd3f3aba.png,https://webmailfree3.ukit.me/,phishing
images_train\phishing\acstrasbourg6.godaddysites.com-e4f485f9e81ae20d.png,https://acstrasbourg6.godaddysites.com/,phishing
images_train\phishing\sweepstakes500.godaddysites.com-83563573c9bc7cc7.png,https://sweepstakes500.godaddysites.com/,phishing
images_train\phishing\sites.google.com-91e2135d8e63ff3a.png,https://sites.google.com/view/today-view-12-7-23/view,phishing
images_train\phishing\wishmonster.com-243ff3241de3c124.png,https://wishmonster.com/wp-admin/includes/content/content.php,phishing
images_train\phishing\t2k41175jrm0h-1324239560.cos.ap-singapore.myqcloud.com-cc3b319bb50255c0.png,https://t2k41175jrm0h-1324239560.cos.ap-singapore.myqcloud.com/t2k41175jrm0h.html?,phishing
images_train\phishing\49.51.43.12-234a4422c10e7e1e.png,http://49.51.43.12/v3/signin/identifier?dsh=S1158370433%3A1680591631744889&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F&amp%3Bifkv=AQMjQ7QyROPzn0qaqnYvX4_aw7qH8RajahyDV4UI8mo2Mw7SaNi-z6QQG4MH4pDlzJ2gDPTt_nm2&amp%3Bpassive=1209600&continue=https%3A%2F%2Faccounts.google.com%2F&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7R8rk1c_PCxjRgkJ6UHG_gmU1POqR__nmtNsfXwsTCyFeV0KVCyMQqega4MXR8gNIwabBQvwA,phishing
images_train\phishing\qrco.de-50e146af18498c26.png,https://qrco.de/bds7VB?trackid=eCYtj8hV9ffkdrYqU9FCQtNtQ73KO0yCkWnXv0CHU,phishing
images_train\phishing\fegip63748.wixsite.com-3ec307accddea9ce.png,https://fegip63748.wixsite.com/id-login,phishing
images_train\phishing\ljsherrm.wixsite.com-942bd442d846535a.png,https://ljsherrm.wixsite.com/login-screen,phishing
images_train\phishing\kucoin-auth.web.app-43d85b6fdcee841d.png,https://kucoin-auth.web.app/,phishing
images_train\phishing\officesharepoints.myportfolio.com-036ec1999c17e610.png,https://officesharepoints.myportfolio.com/,phishing
images_train\phishing\userloginsfrescpaceclientwebmail.flazio.com-21d531800463f47b.png,https://userloginsfrescpaceclientwebmail.flazio.com/,phishing
images_train\phishing\www.cakeresume.com-b496b591816d3431.png,https://www.cakeresume.com/jan-cools,phishing
images_train\phishing\ntzmsmc.cn-0db85621397a6c53.png,https://ntzmsmc.cn,phishing
images_train\phishing\sites.google.com-b0af7e3818aeb617.png,https://sites.google.com/view/procee/p%C3%A1gina-principal,phishing
images_train\phishing\sites.google.com-99bf9df4d3061237.png,https://sites.google.com/view/infosmailfixe/accueil,phishing
images_train\phishing\www.matiandq.com-ae3fcdaa8b7cf51b.png,https://www.matiandq.com/,phishing
images_train\phishing\sites.google.com-adb1c5823f4c521f.png,https://sites.google.com/view/anti-b/home,phishing
images_train\phishing\sites.google.com-676836de195d4581.png,https://sites.google.com/view/btfilesystem/home,phishing
images_train\phishing\aktivierung-spk.de-d842251dcfba35d7.png,https://aktivierung-spk.de/,phishing
images_train\phishing\tinyurl.com-e16fd1931d9806bf.png,https://tinyurl.com/2dlqznc9,phishing
images_train\phishing\sites.google.com-28fa3a9883625be6.png,https://sites.google.com/view/gmxfesx/home,phishing
images_train\phishing\pub-c2d9b81efc8143809160113a83e883c7.r2.dev-d4dfd0261983bb13.png,https://pub-c2d9b81efc8143809160113a83e883c7.r2.dev/Webail.html,phishing
images_train\phishing\central2-terra-suporte01.ny-2.paas.massivegrid.net-2971a39dc3e2f4a1.png,https://central2-terra-suporte01.ny-2.paas.massivegrid.net/contato1/receber.php,phishing
images_train\phishing\confirmar-login.webcindario.com-34901fc5d42bce88.png,https://confirmar-login.webcindario.com/,phishing
